Participants,Trial,Grammar,Block,Response,RT,Accuracy
120,190,0,1,n,274,1
120,191,1,1,x,599,1
120,192,1,1,x,428,1
120,193,0,1,n,409,1
120,194,1,1,x,518,1
120,195,0,1,n,448,1
120,196,1,1,x,333,1
120,197,1,1,x,372,1
120,198,0,1,n,382,1
120,199,1,1,x,428,1
120,200,0,1,n,631,1
120,201,1,1,x,467,1
120,202,1,1,x,458,1
120,203,0,1,n,406,1
120,204,1,1,x,387,1
120,205,1,1,x,564,1
120,206,0,1,n,471,1
120,207,1,1,x,371,1
120,208,0,1,n,487,1
120,209,1,1,x,318,1
120,210,1,1,x,499,1
120,211,0,1,n,427,1
120,212,1,1,x,450,1
120,213,1,1,x,407,1
120,214,0,1,n,494,1
120,215,1,1,x,349,1
120,216,0,1,n,506,1
120,217,1,1,x,325,1
120,218,1,1,x,366,1
120,219,0,1,n,467,1
120,220,1,1,x,491,1
120,221,0,1,n,474,1
120,222,1,1,x,316,1
120,223,1,1,x,433,1
120,224,0,1,n,423,1
120,225,1,1,x,393,1
120,226,1,1,x,349,1
120,227,0,1,n,450,1
120,228,1,1,x,397,1
120,229,0,1,n,481,1
120,230,1,1,x,382,1
120,231,1,1,x,473,1
120,232,0,1,n,362,1
120,233,1,1,x,420,1
120,1,0,2,n,926,1
120,2,1,2,x,357,1
120,3,1,2,x,393,1
120,4,0,2,n,406,1
120,5,1,2,x,296,1
120,6,1,2,x,348,1
120,7,0,2,n,434,1
120,8,1,2,x,275,1
120,9,0,2,x,334,0
120,10,1,2,x,369,1
120,11,1,2,x,330,1
120,12,0,2,n,384,1
120,13,1,2,x,284,1
120,14,1,2,n,289,0
120,15,0,2,n,412,1
120,16,1,2,x,470,1
120,17,0,2,n,705,1
120,18,1,2,x,288,1
120,19,1,2,x,354,1
120,20,0,2,n,392,1
120,21,1,2,x,317,1
120,22,0,2,n,467,1
120,23,1,2,x,287,1
120,24,1,2,x,363,1
120,25,0,2,n,712,1
120,26,1,2,x,571,1
120,27,1,2,x,400,1
120,28,0,2,n,439,1
120,29,1,2,x,361,1
120,30,0,2,n,651,1
120,31,1,2,x,328,1
120,32,1,2,x,624,1
120,33,0,2,n,304,1
120,34,1,2,x,473,1
120,35,1,2,x,425,1
120,36,0,2,n,397,1
120,37,1,2,x,238,1
120,38,0,2,n,454,1
120,39,1,2,x,290,1
120,40,1,2,n,252,0
120,41,0,2,n,491,1
120,42,1,2,x,235,1
120,43,0,2,n,420,1
120,44,1,2,x,288,1
120,45,1,2,x,310,1
120,46,0,2,n,409,1
120,47,1,2,x,367,1
120,48,1,2,x,328,1
120,49,0,2,n,408,1
120,50,1,2,x,294,1
120,51,0,2,n,468,1
120,52,1,2,x,269,1
120,53,1,2,x,420,1
120,54,0,2,n,330,1
120,55,1,2,x,321,1
120,56,0,2,n,431,1
120,57,1,2,x,352,1
120,58,1,2,x,562,1
120,59,0,2,n,390,1
120,60,1,2,x,304,1
120,61,1,2,x,354,1
120,62,0,2,n,550,1
120,63,1,2,x,460,1
120,64,0,2,n,316,1
120,65,1,2,x,257,1
120,66,1,2,x,352,1
120,67,0,2,n,418,1
120,68,1,2,x,281,1
120,69,1,2,x,371,1
120,70,0,2,n,452,1
120,71,1,2,x,289,1
120,72,0,2,n,546,1
120,73,1,2,x,327,1
120,74,1,2,x,470,1
120,75,0,2,n,430,1
120,76,1,2,x,260,1
120,77,0,2,n,429,1
120,78,1,2,x,268,1
120,79,1,2,x,370,1
120,80,0,2,n,400,1
120,81,1,2,x,247,1
120,82,1,2,x,371,1
120,83,0,2,n,352,1
120,84,1,2,x,268,1
120,85,0,2,n,298,1
120,86,1,2,x,292,1
120,87,1,2,x,446,1
120,88,0,2,n,308,1
120,89,1,2,x,317,1
120,90,1,2,x,367,1
120,91,0,2,n,327,1
120,92,1,2,x,262,1
120,93,0,2,n,395,1
120,94,1,2,x,217,1
120,95,1,2,x,283,1
120,96,0,2,n,290,1
120,97,1,2,x,283,1
120,98,0,2,n,313,1
120,99,1,2,x,269,1
120,100,1,2,x,308,1
120,101,0,2,n,297,1
120,102,1,2,x,269,1
120,103,1,2,x,449,1
120,104,0,2,n,397,1
120,105,1,2,x,271,1
120,106,0,2,n,290,1
120,107,1,2,x,222,1
120,108,1,2,x,312,1
120,109,0,2,n,301,1
120,110,1,2,x,286,1
120,111,0,2,n,278,1
120,112,1,2,x,269,1
120,113,1,2,x,329,1
120,114,0,2,n,278,1
120,115,1,2,x,298,1
120,116,1,2,n,271,0
120,117,0,2,n,623,1
120,118,1,2,x,113,1
120,119,0,2,n,429,1
120,120,1,2,x,209,1
120,121,1,2,x,376,1
120,122,0,2,n,296,1
120,123,1,2,x,299,1
120,124,1,2,x,407,1
120,125,0,2,n,321,1
120,126,1,2,x,252,1
120,127,0,2,n,420,1
120,128,1,2,x,108,1
120,129,1,2,x,305,1
120,130,0,2,n,271,1
120,131,1,2,x,251,1
120,132,0,2,n,258,1
120,133,1,2,x,213,1
120,134,1,2,x,270,1
120,135,0,2,n,249,1
120,136,1,2,x,256,1
120,137,1,2,n,262,0
120,138,0,2,n,813,1
120,139,1,2,x,310,1
120,140,0,2,n,550,1
120,141,1,2,x,295,1
120,142,1,2,x,279,1
120,143,0,2,n,459,1
120,144,1,2,x,246,1
120,145,0,2,x,318,0
120,146,1,2,x,300,1
120,147,1,2,x,385,1
120,148,0,2,n,316,1
120,149,1,2,x,267,1
120,150,1,2,x,349,1
120,151,0,2,n,408,1
120,152,1,2,x,302,1
120,153,0,2,n,351,1
120,154,1,2,x,217,1
120,155,1,2,x,317,1
120,156,0,2,n,317,1
120,157,1,2,x,305,1
120,158,1,2,x,403,1
120,159,0,2,n,350,1
120,160,1,2,x,269,1
120,161,0,2,n,317,1
120,162,1,2,x,208,1
120,163,1,2,x,397,1
120,164,0,2,n,262,1
120,165,1,2,x,270,1
120,166,0,2,x,289,0
120,167,1,2,x,283,1
120,168,1,2,x,399,1
120,169,0,2,n,376,1
120,170,1,2,x,275,1
120,171,1,2,x,369,1
120,172,0,2,n,441,1
120,173,1,2,x,253,1
120,174,0,2,n,369,1
120,175,1,2,x,199,1
120,176,1,2,n,277,0
120,177,0,2,n,298,1
120,178,1,2,x,371,1
120,179,1,2,x,273,1
120,180,0,2,n,141,1
120,181,1,2,x,265,1
120,182,0,2,x,332,0
120,183,1,2,x,286,1
120,184,1,2,x,348,1
120,185,0,2,n,283,1
120,186,1,2,x,152,1
120,187,0,2,n,371,1
120,188,1,2,x,239,1
120,189,1,2,n,254,0
120,190,0,2,n,261,1
120,191,1,2,x,267,1
120,192,1,2,x,357,1
120,193,0,2,n,285,1
120,194,1,2,x,250,1
120,195,0,2,n,286,1
120,196,1,2,x,248,1
120,197,1,2,x,241,1
120,198,0,2,n,244,1
120,199,1,2,x,247,1
120,200,0,2,n,424,1
120,201,1,2,x,302,1
120,202,1,2,x,298,1
120,203,0,2,n,286,1
120,204,1,2,x,278,1
120,205,1,2,x,462,1
120,206,0,2,n,389,1
120,207,1,2,x,270,1
120,208,0,2,n,384,1
120,209,1,2,x,246,1
120,210,1,2,x,239,1
120,211,0,2,n,291,1
120,212,1,2,x,265,1
120,213,1,2,x,495,1
120,214,0,2,n,367,1
120,215,1,2,x,289,1
120,216,0,2,n,593,1
120,217,1,2,x,379,1
120,218,1,2,x,440,1
120,219,0,2,n,405,1
120,220,1,2,x,373,1
120,221,0,2,n,404,1
120,222,1,2,x,272,1
120,223,1,2,x,372,1
120,224,0,2,n,315,1
120,225,1,2,x,319,1
120,226,1,2,x,362,1
120,227,0,2,n,399,1
120,228,1,2,x,287,1
120,229,0,2,n,429,1
120,230,1,2,x,262,1
120,231,1,2,x,457,1
120,232,0,2,n,434,1
120,233,1,2,x,310,1
120,1,0,3,n,488,1
120,2,1,3,x,311,1
120,3,1,3,n,297,0
120,4,0,3,n,291,1
120,5,1,3,x,272,1
120,6,1,3,x,317,1
120,7,0,3,n,367,1
120,8,1,3,x,416,1
120,9,0,3,n,387,1
120,10,1,3,x,260,1
120,11,1,3,x,389,1
120,12,0,3,n,256,1
120,13,1,3,x,266,1
120,14,1,3,x,428,1
120,15,0,3,n,338,1
120,16,1,3,x,189,1
120,17,0,3,x,254,0
120,18,1,3,x,250,1
120,19,1,3,x,356,1
120,20,0,3,n,325,1
120,21,1,3,x,253,1
120,22,0,3,n,411,1
120,23,1,3,x,248,1
120,24,1,3,x,373,1
120,25,0,3,n,283,1
120,26,1,3,x,226,1
120,27,1,3,x,278,1
120,28,0,3,n,247,1
120,29,1,3,x,261,1
120,30,0,3,x,167,0
120,31,1,3,x,266,1
120,32,1,3,x,370,1
120,33,0,3,n,300,1
120,34,1,3,x,277,1
120,35,1,3,timeout,1218,timeout
120,36,0,3,n,830,1
120,37,1,3,x,615,1
120,38,0,3,n,682,1
120,39,1,3,x,336,1
120,40,1,3,x,321,1
120,41,0,3,n,352,1
120,42,1,3,x,329,1
120,43,0,3,n,459,1
120,44,1,3,x,246,1
120,45,1,3,x,353,1
120,46,0,3,n,282,1
120,47,1,3,x,328,1
120,48,1,3,x,347,1
120,49,0,3,n,294,1
120,50,1,3,x,298,1
120,51,0,3,n,432,1
120,52,1,3,x,286,1
120,53,1,3,x,369,1
120,54,0,3,n,302,1
120,55,1,3,x,369,1
120,56,0,3,n,500,1
120,57,1,3,x,338,1
120,58,1,3,x,343,1
120,59,0,3,n,315,1
120,60,1,3,x,315,1
120,61,1,3,x,329,1
120,62,0,3,n,298,1
120,63,1,3,x,181,1
120,64,0,3,n,442,1
120,65,1,3,x,286,1
120,66,1,3,x,339,1
120,67,0,3,n,324,1
120,68,1,3,x,322,1
120,69,1,3,x,323,1
120,70,0,3,n,416,1
120,71,1,3,x,305,1
120,72,0,3,x,337,0
120,73,1,3,x,292,1
120,74,1,3,x,337,1
120,75,0,3,n,350,1
120,76,1,3,x,300,1
120,77,0,3,n,409,1
120,78,1,3,x,243,1
120,79,1,3,x,419,1
120,80,0,3,n,308,1
120,81,1,3,x,265,1
120,82,1,3,x,358,1
120,83,0,3,n,333,1
120,84,1,3,x,277,1
120,85,0,3,n,498,1
120,86,1,3,x,193,1
120,87,1,3,x,381,1
120,88,0,3,n,348,1
120,89,1,3,x,209,1
120,90,1,3,x,305,1
120,91,0,3,n,313,1
120,92,1,3,x,270,1
120,93,0,3,n,465,1
120,94,1,3,x,271,1
120,95,1,3,x,421,1
120,96,0,3,n,291,1
120,97,1,3,x,246,1
120,98,0,3,n,438,1
120,99,1,3,x,293,1
120,100,1,3,n,308,0
120,101,0,3,n,281,1
120,102,1,3,x,287,1
120,103,1,3,x,391,1
120,104,0,3,n,334,1
120,105,1,3,x,388,1
120,106,0,3,n,462,1
120,107,1,3,x,541,1
120,108,1,3,x,457,1
120,109,0,3,n,333,1
120,110,1,3,x,309,1
120,111,0,3,n,437,1
120,112,1,3,x,290,1
120,113,1,3,x,384,1
120,114,0,3,n,427,1
120,115,1,3,x,320,1
120,116,1,3,x,339,1
120,117,0,3,n,262,1
120,118,1,3,x,278,1
120,119,0,3,x,320,0
120,120,1,3,x,278,1
120,121,1,3,x,354,1
120,122,0,3,n,282,1
120,123,1,3,x,260,1
120,124,1,3,x,306,1
120,125,0,3,n,315,1
120,126,1,3,x,260,1
120,127,0,3,n,469,1
120,128,1,3,x,228,1
120,129,1,3,x,297,1
120,130,0,3,n,381,1
120,131,1,3,x,220,1
120,132,0,3,n,452,1
120,133,1,3,x,223,1
120,134,1,3,x,404,1
120,135,0,3,n,320,1
120,136,1,3,x,341,1
120,137,1,3,x,467,1
120,138,0,3,n,589,1
120,139,1,3,x,303,1
120,140,0,3,n,530,1
120,141,1,3,x,231,1
120,142,1,3,x,391,1
120,143,0,3,n,329,1
120,144,1,3,x,307,1
120,145,0,3,n,391,1
120,146,1,3,x,365,1
120,147,1,3,x,333,1
120,148,0,3,n,348,1
120,149,1,3,x,327,1
120,150,1,3,x,332,1
120,151,0,3,n,311,1
120,152,1,3,x,289,1
120,153,0,3,x,240,0
120,154,1,3,x,245,1
120,155,1,3,x,361,1
120,156,0,3,n,308,1
120,157,1,3,x,255,1
120,158,1,3,x,354,1
120,159,0,3,n,340,1
120,160,1,3,x,221,1
120,161,0,3,n,434,1
120,162,1,3,x,125,1
120,163,1,3,x,278,1
120,164,0,3,n,327,1
120,165,1,3,x,177,1
120,166,0,3,n,305,1
120,167,1,3,x,141,1
120,168,1,3,x,286,1
120,169,0,3,n,281,1
120,170,1,3,x,138,1
120,171,1,3,x,371,1
120,172,0,3,n,243,1
120,173,1,3,x,103,1
120,174,0,3,n,280,1
120,175,1,3,x,120,1
120,176,1,3,x,169,1
120,177,0,3,n,270,1
120,178,1,3,x,267,1
120,179,1,3,x,260,1
120,180,0,3,n,195,1
120,181,1,3,x,226,1
120,182,0,3,n,249,1
120,183,1,3,x,270,1
120,184,1,3,x,320,1
120,185,0,3,n,210,1
120,186,1,3,x,126,1
120,187,0,3,x,246,0
120,188,1,3,x,291,1
120,189,1,3,x,373,1
120,190,0,3,n,253,1
120,191,1,3,x,250,1
120,192,1,3,x,479,1
120,193,0,3,n,290,1
120,194,1,3,x,233,1
120,195,0,3,n,298,1
120,196,1,3,x,230,1
120,197,1,3,x,253,1
120,198,0,3,n,289,1
120,199,1,3,x,287,1
120,200,0,3,x,261,0
120,201,1,3,x,228,1
120,202,1,3,x,398,1
120,203,0,3,n,343,1
120,204,1,3,x,366,1
120,205,1,3,x,483,1
120,206,0,3,n,440,1
120,207,1,3,x,453,1
120,208,0,3,n,472,1
120,209,1,3,x,210,1
120,210,1,3,x,406,1
120,211,0,3,n,304,1
120,212,1,3,x,280,1
120,213,1,3,x,421,1
120,214,0,3,n,304,1
120,215,1,3,x,321,1
120,216,0,3,n,593,1
120,217,1,3,x,267,1
120,218,1,3,x,398,1
120,219,0,3,n,109,1
120,220,1,3,x,326,1
120,221,0,3,n,330,1
120,222,1,3,x,137,1
120,223,1,3,x,282,1
120,224,0,3,n,311,1
120,225,1,3,x,269,1
120,226,1,3,x,282,1
120,227,0,3,n,236,1
120,228,1,3,x,220,1
120,229,0,3,n,269,1
120,230,1,3,x,229,1
120,231,1,3,x,349,1
120,232,0,3,n,264,1
120,233,1,3,x,200,1
120,1,0,4,n,545,1
120,2,1,4,x,286,1
120,3,1,4,x,392,1
120,4,0,4,n,306,1
120,5,1,4,x,335,1
120,6,1,4,n,256,0
120,7,0,4,n,344,1
120,8,1,4,x,157,1
120,9,0,4,n,416,1
120,10,1,4,x,111,1
120,11,1,4,x,278,1
120,12,0,4,n,267,1
120,13,1,4,x,118,1
120,14,1,4,x,174,1
120,15,0,4,n,235,1
120,16,1,4,x,168,1
120,17,0,4,n,279,1
120,18,1,4,x,238,1
120,19,1,4,x,203,1
120,20,0,4,n,216,1
120,21,1,4,x,256,1
120,22,0,4,x,274,0
120,23,1,4,x,243,1
120,24,1,4,x,429,1
120,25,0,4,n,410,1
120,26,1,4,x,448,1
120,27,1,4,x,361,1
120,28,0,4,n,409,1
120,29,1,4,x,275,1
120,30,0,4,n,313,1
120,31,1,4,x,123,1
120,32,1,4,x,313,1
120,33,0,4,n,391,1
120,34,1,4,x,202,1
120,35,1,4,x,391,1
120,36,0,4,n,254,1
120,37,1,4,x,141,1
120,38,0,4,n,426,1
120,39,1,4,x,346,1
120,40,1,4,x,409,1
120,41,0,4,n,469,1
120,42,1,4,x,289,1
120,43,0,4,n,605,1
120,44,1,4,x,272,1
120,45,1,4,x,482,1
120,46,0,4,n,408,1
120,47,1,4,x,314,1
120,48,1,4,x,414,1
120,49,0,4,n,433,1
120,50,1,4,x,303,1
120,51,0,4,n,430,1
120,52,1,4,x,522,1
120,53,1,4,x,487,1
120,54,0,4,n,642,1
120,55,1,4,x,417,1
120,56,0,4,x,468,0
120,57,1,4,x,813,1
120,58,1,4,x,441,1
120,59,0,4,n,377,1
120,60,1,4,x,296,1
120,61,1,4,x,402,1
120,62,0,4,n,341,1
120,63,1,4,x,608,1
120,64,0,4,n,556,1
120,65,1,4,x,302,1
120,66,1,4,x,370,1
120,67,0,4,n,414,1
120,68,1,4,x,382,1
120,69,1,4,x,361,1
120,70,0,4,n,390,1
120,71,1,4,x,241,1
120,72,0,4,n,425,1
120,73,1,4,x,74,1
120,74,1,4,x,289,1
120,75,0,4,x,636,0
120,76,1,4,x,401,1
120,77,0,4,n,427,1
120,78,1,4,x,467,1
120,79,1,4,x,595,1
120,80,0,4,n,448,1
120,81,1,4,x,291,1
120,82,1,4,x,345,1
120,83,0,4,n,420,1
120,84,1,4,x,279,1
120,85,0,4,n,406,1
120,86,1,4,x,286,1
120,87,1,4,x,383,1
120,88,0,4,n,510,1
120,89,1,4,x,246,1
120,90,1,4,x,358,1
120,91,0,4,n,788,1
120,92,1,4,x,304,1
120,93,0,4,n,403,1
120,94,1,4,x,127,1
120,95,1,4,x,590,1
120,96,0,4,n,374,1
120,97,1,4,x,225,1
120,98,0,4,n,630,1
120,99,1,4,x,202,1
120,100,1,4,x,432,1
120,101,0,4,n,272,1
120,102,1,4,x,383,1
120,103,1,4,x,449,1
120,104,0,4,n,232,1
120,105,1,4,x,463,1
120,106,0,4,n,431,1
120,107,1,4,x,315,1
120,108,1,4,x,458,1
120,109,0,4,n,527,1
120,110,1,4,x,486,1
120,111,0,4,n,462,1
120,112,1,4,x,288,1
120,113,1,4,x,413,1
120,114,0,4,n,330,1
120,115,1,4,x,178,1
120,116,1,4,x,311,1
120,117,0,4,n,115,1
120,118,1,4,x,583,1
120,119,0,4,n,318,1
120,120,1,4,x,278,1
120,121,1,4,x,319,1
120,122,0,4,n,320,1
120,123,1,4,x,331,1
120,124,1,4,x,393,1
120,125,0,4,n,306,1
120,126,1,4,x,303,1
120,127,0,4,n,461,1
120,128,1,4,x,350,1
120,129,1,4,x,346,1
120,130,0,4,n,449,1
120,131,1,4,x,296,1
120,132,0,4,n,363,1
120,133,1,4,x,258,1
120,134,1,4,x,357,1
120,135,0,4,n,334,1
120,136,1,4,x,165,1
120,137,1,4,x,389,1
120,138,0,4,n,221,1
120,139,1,4,x,181,1
120,140,0,4,x,240,0
120,141,1,4,x,265,1
120,142,1,4,x,359,1
120,143,0,4,n,296,1
120,144,1,4,x,271,1
120,145,0,4,n,433,1
120,146,1,4,x,267,1
120,147,1,4,x,430,1
120,148,0,4,n,343,1
120,149,1,4,x,205,1
120,150,1,4,x,333,1
120,151,0,4,n,470,1
120,152,1,4,x,219,1
120,153,0,4,x,300,0
120,154,1,4,x,154,1
120,155,1,4,x,332,1
120,156,0,4,n,318,1
120,157,1,4,x,297,1
120,158,1,4,x,456,1
120,159,0,4,n,404,1
120,160,1,4,x,250,1
120,161,0,4,n,378,1
120,162,1,4,x,137,1
120,163,1,4,x,291,1
120,164,0,4,n,336,1
120,165,1,4,x,338,1
120,166,0,4,n,465,1
120,167,1,4,x,292,1
120,168,1,4,x,396,1
120,169,0,4,n,381,1
120,170,1,4,x,325,1
120,171,1,4,x,426,1
120,172,0,4,n,558,1
120,173,1,4,x,458,1
120,174,0,4,n,669,1
120,175,1,4,x,238,1
120,176,1,4,x,516,1
120,177,0,4,n,281,1
120,178,1,4,x,364,1
120,179,1,4,x,331,1
120,180,0,4,n,401,1
120,181,1,4,x,298,1
120,182,0,4,n,647,1
120,183,1,4,x,289,1
120,184,1,4,x,465,1
120,185,0,4,n,453,1
120,186,1,4,x,291,1
120,187,0,4,n,585,1
120,188,1,4,x,282,1
120,189,1,4,n,425,0
120,190,0,4,n,275,1
120,191,1,4,x,193,1
120,192,1,4,x,350,1
120,193,0,4,n,296,1
120,194,1,4,x,269,1
120,195,0,4,n,340,1
120,196,1,4,x,164,1
120,197,1,4,x,184,1
120,198,0,4,n,258,1
120,199,1,4,x,326,1
120,200,0,4,x,245,0
120,201,1,4,x,332,1
120,202,1,4,x,461,1
120,203,0,4,n,227,1
120,204,1,4,x,299,1
120,205,1,4,x,351,1
120,206,0,4,n,329,1
120,207,1,4,x,258,1
120,208,0,4,n,487,1
120,209,1,4,x,283,1
120,210,1,4,x,367,1
120,211,0,4,n,549,1
120,212,1,4,x,176,1
120,213,1,4,x,348,1
120,214,0,4,n,370,1
120,215,1,4,x,139,1
120,216,0,4,n,565,1
120,217,1,4,x,266,1
120,218,1,4,x,595,1
120,219,0,4,n,227,1
120,220,1,4,x,299,1
120,221,0,4,n,503,1
120,222,1,4,x,299,1
120,223,1,4,x,569,1
120,224,0,4,n,249,1
120,225,1,4,x,288,1
120,226,1,4,x,513,1
120,227,0,4,n,522,1
120,228,1,4,x,210,1
120,229,0,4,n,480,1
120,230,1,4,x,219,1
120,231,1,4,x,382,1
120,232,0,4,n,131,1
120,233,1,4,x,88,1
120,1,0,5,timeout,1203,timeout
120,2,1,5,x,379,1
120,3,1,5,x,370,1
120,4,0,5,n,373,1
120,5,1,5,x,323,1
120,6,1,5,x,312,1
120,7,0,5,n,370,1
120,8,1,5,x,200,1
120,9,0,5,n,852,1
120,10,1,5,x,594,1
120,11,1,5,x,367,1
120,12,0,5,n,307,1
120,13,1,5,x,375,1
120,14,1,5,x,385,1
120,15,0,5,n,401,1
120,16,1,5,x,370,1
120,17,0,5,x,410,0
120,18,1,5,x,235,1
120,19,1,5,x,351,1
120,20,0,5,n,269,1
120,21,1,5,x,278,1
120,22,0,5,n,400,1
120,23,1,5,x,276,1
120,24,1,5,x,356,1
120,25,0,5,n,395,1
120,26,1,5,x,381,1
120,27,1,5,x,370,1
120,28,0,5,n,341,1
120,29,1,5,x,267,1
120,30,0,5,n,426,1
120,31,1,5,x,258,1
120,32,1,5,x,638,1
120,33,0,5,n,381,1
120,34,1,5,x,423,1
120,35,1,5,x,496,1
120,36,0,5,n,312,1
120,37,1,5,x,370,1
120,38,0,5,x,431,0
120,39,1,5,x,179,1
120,40,1,5,x,370,1
120,41,0,5,n,322,1
120,42,1,5,x,294,1
120,43,0,5,n,410,1
120,44,1,5,x,234,1
120,45,1,5,x,431,1
120,46,0,5,n,301,1
120,47,1,5,x,257,1
120,48,1,5,x,387,1
120,49,0,5,n,292,1
120,50,1,5,x,206,1
120,51,0,5,n,452,1
120,52,1,5,x,158,1
120,53,1,5,x,406,1
120,54,0,5,n,425,1
120,55,1,5,x,296,1
120,56,0,5,n,482,1
120,57,1,5,x,185,1
120,58,1,5,x,510,1
120,59,0,5,n,299,1
120,60,1,5,x,160,1
120,61,1,5,x,378,1
120,62,0,5,n,333,1
120,63,1,5,x,577,1
120,64,0,5,n,606,1
120,65,1,5,x,328,1
120,66,1,5,x,380,1
120,67,0,5,n,472,1
120,68,1,5,x,382,1
120,69,1,5,x,479,1
120,70,0,5,n,623,1
120,71,1,5,x,395,1
120,72,0,5,n,724,1
120,73,1,5,x,546,1
120,74,1,5,n,936,0
120,75,0,5,n,419,1
120,76,1,5,x,322,1
120,77,0,5,n,494,1
120,78,1,5,x,326,1
120,79,1,5,x,409,1
120,80,0,5,n,367,1
120,81,1,5,x,782,1
120,82,1,5,x,454,1
120,83,0,5,n,492,1
120,84,1,5,x,410,1
120,85,0,5,n,479,1
120,86,1,5,x,1177,1
120,87,1,5,x,438,1
120,88,0,5,n,465,1
120,89,1,5,x,537,1
120,90,1,5,x,487,1
120,91,0,5,n,432,1
120,92,1,5,x,346,1
120,93,0,5,n,594,1
120,94,1,5,x,305,1
120,95,1,5,x,728,1
120,96,0,5,n,468,1
120,97,1,5,x,381,1
120,98,0,5,n,614,1
120,99,1,5,x,273,1
120,100,1,5,x,498,1
120,101,0,5,n,441,1
120,102,1,5,x,528,1
120,103,1,5,x,429,1
120,104,0,5,n,258,1
120,105,1,5,x,496,1
120,106,0,5,n,362,1
120,107,1,5,x,652,1
120,108,1,5,x,571,1
120,109,0,5,n,433,1
120,110,1,5,x,479,1
120,111,0,5,n,894,1
120,112,1,5,x,175,1
120,113,1,5,x,442,1
120,114,0,5,n,445,1
120,115,1,5,x,350,1
120,116,1,5,x,661,1
120,117,0,5,n,307,1
120,118,1,5,x,305,1
120,119,0,5,n,696,1
120,120,1,5,x,177,1
120,121,1,5,x,378,1
120,122,0,5,n,441,1
120,123,1,5,x,304,1
120,124,1,5,x,393,1
120,125,0,5,n,430,1
120,126,1,5,x,481,1
120,127,0,5,n,402,1
120,128,1,5,x,250,1
120,129,1,5,n,386,0
120,130,0,5,n,463,1
120,131,1,5,x,129,1
120,132,0,5,n,380,1
120,133,1,5,x,320,1
120,134,1,5,x,494,1
120,135,0,5,n,398,1
120,136,1,5,x,302,1
120,137,1,5,x,402,1
120,138,0,5,n,561,1
120,139,1,5,x,339,1
120,140,0,5,n,553,1
120,141,1,5,x,361,1
120,142,1,5,n,400,0
120,143,0,5,n,348,1
120,144,1,5,x,333,1
120,145,0,5,n,384,1
120,146,1,5,x,211,1
120,147,1,5,x,359,1
120,148,0,5,n,296,1
120,149,1,5,x,127,1
120,150,1,5,x,330,1
120,151,0,5,n,310,1
120,152,1,5,x,146,1
120,153,0,5,n,594,1
120,154,1,5,x,216,1
120,155,1,5,x,453,1
120,156,0,5,n,352,1
120,157,1,5,x,299,1
120,158,1,5,x,338,1
120,159,0,5,n,303,1
120,160,1,5,x,36,1
120,161,0,5,n,634,1
120,162,1,5,x,88,1
120,163,1,5,x,309,1
120,164,0,5,n,327,1
120,165,1,5,x,764,1
120,166,0,5,n,354,1
120,167,1,5,x,242,1
120,168,1,5,x,365,1
120,169,0,5,n,309,1
120,170,1,5,x,296,1
120,171,1,5,x,400,1
120,172,0,5,n,470,1
120,173,1,5,x,360,1
120,174,0,5,n,481,1
120,175,1,5,x,424,1
120,176,1,5,x,697,1
120,177,0,5,n,624,1
120,178,1,5,x,477,1
120,179,1,5,x,488,1
120,180,0,5,n,485,1
120,181,1,5,x,598,1
120,182,0,5,n,753,1
120,183,1,5,x,522,1
120,184,1,5,x,473,1
120,185,0,5,n,436,1
120,186,1,5,x,400,1
120,187,0,5,n,883,1
120,188,1,5,x,268,1
120,189,1,5,x,530,1
120,190,0,5,n,370,1
120,191,1,5,x,598,1
120,192,1,5,x,625,1
120,193,0,5,n,306,1
120,194,1,5,x,546,1
120,195,0,5,n,511,1
120,196,1,5,x,357,1
120,197,1,5,x,833,1
120,198,0,5,n,318,1
120,199,1,5,x,267,1
120,200,0,5,n,337,1
120,201,1,5,x,113,1
120,202,1,5,x,361,1
120,203,0,5,n,298,1
120,204,1,5,x,285,1
120,205,1,5,x,397,1
120,206,0,5,n,261,1
120,207,1,5,x,126,1
120,208,0,5,n,308,1
120,209,1,5,x,103,1
120,210,1,5,x,351,1
120,211,0,5,n,288,1
120,212,1,5,x,404,1
120,213,1,5,x,716,1
120,214,0,5,n,441,1
120,215,1,5,x,1167,1
120,216,0,5,n,609,1
120,217,1,5,x,359,1
120,218,1,5,x,486,1
120,219,0,5,n,504,1
120,220,1,5,x,260,1
120,221,0,5,n,571,1
120,222,1,5,x,372,1
120,223,1,5,x,433,1
120,224,0,5,n,349,1
120,225,1,5,x,376,1
120,226,1,5,x,378,1
120,227,0,5,n,440,1
120,228,1,5,x,524,1
120,229,0,5,timeout,1199,timeout
120,230,1,5,x,304,1
120,231,1,5,x,390,1
120,232,0,5,n,300,1
120,233,1,5,x,185,1
121,1,0,1,n,973,1
121,2,1,1,x,338,1
121,3,1,1,x,276,1
121,4,0,1,n,377,1
121,5,1,1,x,369,1
121,6,1,1,x,377,1
121,7,0,1,n,297,1
121,8,1,1,x,325,1
121,9,0,1,n,291,1
121,10,1,1,x,417,1
121,11,1,1,x,335,1
121,12,0,1,n,329,1
121,13,1,1,x,330,1
121,14,1,1,x,316,1
121,15,0,1,n,294,1
121,16,1,1,x,253,1
121,17,0,1,n,310,1
121,18,1,1,x,220,1
121,19,1,1,n,221,0
121,20,0,1,x,281,0
